,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,PlayScore,GameScore,CriticScore,GlobalSellers,TopSellers,TopRated,Critc_Count
1027,601,1,2015,10,42,0.0,0.04,0.0,0.0,0.04,39,12,4.3,286,201,0,7.71,7.29,8.13,2,0,0,8
1028,682,0,2015,4,66,0.01,0.0,0.03,0.0,0.04,45,18,8.5,86,418,1,8.81,9.62,8.01,2,0,0,14
1029,564,3,2014,11,83,0.03,0.0,0.0,0.01,0.04,43,20,8.1,46,197,3,8.07,8.69,7.45,2,0,0,16
1030,561,3,2015,2,47,0.01,0.0,0.02,0.0,0.04,33,33,6.9,28,131,3,7.93,8.87,6.99,2,0,0,29
1031,628,1,2012,8,15,0.0,0.04,0.0,0.0,0.04,32,18,5.9,868,64,2,7.32,7.84,6.8,2,0,0,14
1032,549,1,2007,6,27,0.0,0.04,0.0,0.01,0.04,33,18,5.9,163,106,1,7.13,7.02,7.25,2,0,0,14
1033,326,0,2015,0,88,0.03,0.0,0.0,0.0,0.04,9,4,5.8,10,393,0,7.21,8.86,5.57,2,0,0,0
1034,651,0,2015,0,57,0.03,0.0,0.0,0.0,0.04,8,7,5.6,37,283,1,6.58,7.82,5.35,2,0,0,3
1035,84,1,2009,10,29,0.02,0.02,0.0,0.0,0.04,35,34,6.5,57,82,3,7.53,7.83,7.22,2,0,0,30
1036,134,1,2009,11,80,0.0,0.03,0.0,0.01,0.04,33,42,7.2,204,297,2,7.92,8.9,6.94,2,0,0,38
1037,174,1,2008,0,15,0.01,0.02,0.0,0.01,0.04,41,21,8.5,353,62,2,8.23,8.79,7.67,2,0,0,17
1038,352,1,2006,11,88,0.0,0.03,0.0,0.01,0.04,40,41,7.9,349,257,3,8.07,8.43,7.71,2,0,0,37
1039,606,3,2016,1,57,0.03,0.0,0.0,0.01,0.04,35,26,8.3,19,10,3,7.01,6.79,7.23,2,0,0,22
1040,133,1,2007,11,80,0.01,0.03,0.0,0.01,0.04,50,36,8.6,235,297,2,8.28,8.5,8.06,2,0,1,32
1041,364,1,2005,11,26,0.0,0.04,0.0,0.0,0.04,32,28,8.4,73,285,3,7.44,7.7,7.18,2,0,0,24
1042,579,1,2010,11,40,0.03,0.0,0.0,0.0,0.04,29,18,6.4,34,154,0,6.3,6.13,6.46,2,0,0,14
1043,158,3,2016,0,15,0.02,0.0,0.01,0.01,0.04,41,6,6.6,30,62,2,8.01,8.63,7.39,2,0,0,2
1044,325,1,2003,0,81,0.0,0.03,0.0,0.01,0.04,57,30,8.8,1520,303,2,8.64,9.05,8.23,2,0,1,26
1045,398,1,2015,0,95,0.0,0.04,0.0,0.0,0.04,35,8,7.1,31,358,1,8.06,8.66,7.47,2,0,0,4
1046,761,1,2007,11,80,0.01,0.02,0.0,0.0,0.04,44,35,8.9,219,155,1,8.72,9.48,7.96,2,0,0,31
1047,422,1,2013,8,15,0.0,0.04,0.0,0.0,0.04,24,17,6.2,210,335,3,6.26,6.47,6.05,2,0,0,13
1048,120,1,2014,0,42,0.01,0.03,0.0,0.0,0.04,21,16,7.7,498,226,2,7.39,8.13,6.64,2,0,0,12
1049,343,1,2003,8,50,0.02,0.02,0.0,0.0,0.04,46,40,7.4,396,156,2,8.1,8.38,7.83,2,0,0,36
1050,249,3,2015,7,5,0.01,0.0,0.03,0.0,0.04,32,13,7.9,16,382,3,7.76,8.38,7.15,2,0,0,9
1051,38,3,2015,0,88,0.0,0.03,0.0,0.01,0.04,32,44,6.4,83,69,3,7.62,8.59,6.66,2,0,0,40
1052,930,1,2011,11,90,0.0,0.03,0.0,0.0,0.04,29,4,7.8,48,362,1,7.68,8.73,6.63,2,0,0,0
1053,103,1,2006,11,93,0.0,0.03,0.0,0.01,0.04,37,32,7.6,43,375,1,6.99,6.71,7.27,2,0,0,28
1054,344,1,2007,0,27,0.0,0.03,0.0,0.0,0.04,26,11,7.1,34,106,1,6.82,7.14,6.49,2,0,0,7
1055,675,1,2006,0,93,0.01,0.02,0.0,0.0,0.04,36,18,7.5,57,288,2,7.56,7.62,7.51,2,0,0,14
1056,667,1,2009,0,80,0.0,0.03,0.0,0.01,0.04,35,24,6.8,380,412,2,7.43,7.64,7.23,2,0,0,20
1057,873,1,2011,4,29,0.0,0.03,0.0,0.01,0.04,47,55,8.4,667,144,1,8.79,9.43,8.15,2,0,1,51
1058,926,1,2008,5,1,0.0,0.03,0.0,0.01,0.04,53,26,8.5,607,2,0,8.74,9.1,8.38,2,0,1,22
1059,677,1,2009,1,22,0.0,0.03,0.0,0.0,0.04,27,14,7.1,17,146,3,7.39,7.74,7.04,2,0,0,10
1060,658,1,2008,8,22,0.0,0.03,0.0,0.01,0.04,38,47,7.7,478,149,2,7.9,8.54,7.26,2,0,0,43
1061,857,1,2007,0,26,0.0,0.03,0.0,0.01,0.03,46,26,8.1,242,258,3,8.08,8.24,7.91,2,0,0,22
1062,868,3,2014,10,29,0.0,0.03,0.0,0.0,0.03,16,9,5.1,22,82,0,7.16,8.08,6.23,2,0,0,5
1063,355,1,2006,0,26,0.0,0.03,0.0,0.01,0.03,45,35,8.8,528,188,2,8.51,9.19,7.84,2,0,0,31
1064,212,3,2016,8,32,0.03,0.0,0.0,0.01,0.03,40,15,6.9,15,156,2,8.23,9.13,7.32,2,0,0,11
1065,678,1,2009,8,74,0.02,0.01,0.0,0.0,0.03,35,31,7.0,78,376,3,7.15,7.17,7.12,2,0,0,27
1066,19,1,2010,7,68,0.0,0.03,0.0,0.01,0.03,35,25,7.5,511,261,2,7.54,7.9,7.17,2,0,0,21
1067,372,3,2015,2,55,0.0,0.0,0.03,0.0,0.03,24,35,7.4,44,84,3,7.83,9.22,6.45,2,0,0,31
1068,641,1,2006,11,50,0.0,0.03,0.0,0.01,0.03,47,46,8.5,108,40,3,7.72,7.69,7.76,2,0,1,42
1069,941,0,2013,4,4,0.0,0.0,0.03,0.0,0.03,37,13,7.7,23,348,0,8.05,8.65,7.44,2,0,0,9
1070,115,1,2009,8,88,0.0,0.03,0.0,0.0,0.03,41,39,8.0,282,365,2,7.68,8.1,7.25,2,0,0,35
1071,623,1,2009,8,80,0.0,0.03,0.0,0.01,0.03,45,29,7.5,308,413,2,8.42,8.87,7.97,2,0,0,25
1072,173,1,2016,7,76,0.0,0.03,0.0,0.0,0.03,46,55,6.1,684,119,2,7.71,7.2,8.22,2,0,0,51
1073,593,1,2010,0,88,0.0,0.03,0.0,0.0,0.03,38,16,6.6,218,392,3,7.13,6.76,7.49,2,0,0,12
1074,716,1,2016,0,38,0.03,0.0,0.0,0.0,0.03,36,12,6.3,15,185,0,7.75,8.12,7.39,2,0,0,8
1075,575,1,2009,0,17,0.0,0.03,0.0,0.0,0.03,42,32,8.1,159,386,3,7.99,8.63,7.35,2,0,0,28
1076,176,1,2016,6,17,0.0,0.03,0.0,0.0,0.03,49,33,8.7,288,70,0,8.61,8.74,8.49,2,0,1,29
1077,871,1,2014,6,88,0.0,0.03,0.0,0.0,0.03,43,12,6.8,97,296,1,7.24,6.63,7.85,2,0,0,8
1078,476,1,2009,11,2,0.01,0.02,0.0,0.0,0.03,43,22,8.1,136,37,2,8.06,8.59,7.54,2,0,0,18
1079,942,0,2012,1,66,0.03,0.0,0.0,0.0,0.03,51,15,8.8,188,66,2,8.97,9.5,8.43,2,0,1,11
1080,869,1,2015,0,3,0.0,0.03,0.0,0.0,0.03,37,9,7.6,56,275,3,8.35,9.06,7.65,2,0,0,5
1081,553,1,2002,7,10,0.0,0.03,0.0,0.0,0.03,54,34,8.2,490,41,3,7.88,8.04,7.71,2,0,1,30
1082,331,1,2005,7,54,0.03,0.0,0.0,0.0,0.03,52,53,8.4,455,19,3,8.43,8.44,8.42,2,0,1,49
1083,359,1,2003,11,93,0.0,0.03,0.0,0.0,0.03,46,31,8.3,128,297,3,7.74,7.64,7.84,2,0,0,27
1084,238,1,2005,11,93,0.0,0.03,0.0,0.0,0.03,42,39,7.1,89,215,3,7.49,7.33,7.64,2,0,0,35
1085,741,1,2010,0,43,0.03,0.0,0.0,0.0,0.03,22,14,5.8,162,212,3,6.2,6.05,6.35,2,0,0,10
1086,195,1,1992,8,98,0.02,0.0,0.0,0.0,0.03,48,44,8.2,1796,428,2,8.84,9.38,8.3,2,0,1,40
1087,695,1,1988,9,49,0.0,0.02,0.0,0.01,0.03,27,75,2.2,4572,221,1,6.27,5.98,6.55,2,0,0,71
1088,308,1,2008,6,10,0.0,0.02,0.0,0.0,0.03,46,19,8.2,63,328,0,7.82,7.97,7.67,2,0,0,15
1089,418,1,2014,7,76,0.0,0.03,0.0,0.0,0.03,36,36,6.9,583,68,2,6.51,5.92,7.11,2,0,0,32
1090,698,1,2008,11,63,0.0,0.02,0.0,0.0,0.03,50,52,8.2,275,192,3,8.11,7.9,8.33,2,0,1,48
1091,509,1,2012,10,81,0.0,0.02,0.0,0.0,0.03,53,5,6.8,130,409,0,8.04,7.94,8.14,2,0,1,1
1092,0,1,2008,0,3,0.01,0.01,0.0,0.0,0.03,33,18,6.3,55,380,3,7.09,7.31,6.87,2,0,0,14
1093,130,1,2010,11,62,0.0,0.02,0.0,0.0,0.03,31,16,5.2,19,255,3,6.47,5.72,7.22,2,0,0,12
1094,91,1,2009,4,60,0.0,0.02,0.0,0.0,0.03,53,11,8.6,819,260,1,8.4,9.13,7.68,2,0,1,7
1095,370,1,2008,1,40,0.0,0.02,0.0,0.0,0.03,32,25,7.0,21,207,3,6.98,7.1,6.87,2,0,0,21
1096,637,1,2015,6,53,0.0,0.03,0.0,0.0,0.03,31,8,4.8,30,230,0,7.3,7.61,6.99,2,0,0,4
1097,913,1,2006,11,22,0.0,0.02,0.0,0.0,0.03,36,32,7.4,57,45,2,7.2,7.16,7.25,2,0,0,28
1098,66,1,2004,8,27,0.0,0.02,0.0,0.0,0.03,47,48,7.5,133,94,3,7.88,7.83,7.92,2,0,1,44
1099,469,1,2003,8,81,0.0,0.02,0.0,0.0,0.03,49,46,9.0,802,298,2,8.61,9.03,8.19,2,0,1,42
1100,449,1,2011,7,62,0.0,0.02,0.0,0.01,0.03,37,44,7.6,602,23,3,8.1,8.84,7.36,2,0,0,40
1101,9,3,2016,0,61,0.02,0.0,0.0,0.0,0.03,20,11,7.8,9,12,3,7.6,8.79,6.41,2,0,0,7
1102,99,1,2008,0,81,0.0,0.02,0.0,0.0,0.03,35,11,7.5,257,216,3,7.84,8.27,7.42,2,0,0,7
1103,63,1,2006,8,27,0.0,0.02,0.0,0.0,0.03,43,48,6.8,326,104,3,7.76,7.8,7.72,2,0,0,44
1104,421,1,2010,8,15,0.0,0.02,0.0,0.0,0.03,26,15,6.3,87,62,3,7.04,7.0,7.08,2,0,0,11
1105,933,1,2008,9,22,0.0,0.02,0.0,0.0,0.03,36,16,7.9,222,116,3,7.9,8.45,7.34,2,0,0,12
1106,663,1,2005,8,93,0.0,0.02,0.0,0.0,0.03,48,49,8.6,224,193,2,8.12,8.12,8.13,2,0,1,45
1107,61,1,2002,8,27,0.01,0.01,0.0,0.0,0.03,52,27,8.6,327,94,3,7.84,7.58,8.09,2,0,1,23
1108,408,3,2015,0,59,0.0,0.02,0.0,0.0,0.03,25,22,6.4,11,240,1,7.32,8.38,6.26,2,0,0,18
1109,215,1,2005,7,50,0.0,0.02,0.0,0.0,0.03,43,51,7.9,159,155,2,7.42,7.19,7.66,2,0,0,47
1110,70,1,2009,11,26,0.0,0.02,0.0,0.0,0.03,37,31,8.4,46,117,3,7.08,6.78,7.37,2,0,0,27
1111,812,1,2009,0,27,0.0,0.02,0.0,0.0,0.02,20,24,6.7,42,269,3,6.69,6.77,6.61,2,0,0,20
1112,566,3,2014,7,18,0.0,0.0,0.02,0.0,0.02,21,22,7.1,81,73,3,7.53,8.86,6.2,2,0,0,18
1113,554,1,2006,7,10,0.0,0.02,0.0,0.0,0.02,45,46,6.5,565,261,3,7.77,7.73,7.82,2,0,0,42
1114,817,1,2007,11,88,0.01,0.01,0.0,0.0,0.02,29,19,7.7,44,49,1,7.02,7.27,6.77,2,0,0,15
1115,351,3,2016,1,70,0.0,0.02,0.0,0.0,0.02,25,31,6.5,36,373,2,7.22,8.03,6.42,2,0,0,27
1116,169,1,2009,11,10,0.0,0.02,0.0,0.0,0.02,39,50,7.9,183,155,3,7.37,7.26,7.47,2,0,0,46
1117,696,1,2007,9,27,0.0,0.02,0.0,0.0,0.02,26,27,4.3,95,375,1,6.41,6.45,6.38,2,0,0,23
1118,733,1,2010,7,10,0.0,0.02,0.0,0.0,0.02,29,34,6.2,694,78,3,7.28,7.66,6.9,2,0,0,30
1119,851,1,2008,8,88,0.0,0.02,0.0,0.0,0.02,41,20,7.3,185,392,2,7.96,8.5,7.42,2,0,0,16
1120,95,1,2008,8,88,0.0,0.02,0.0,0.0,0.02,42,22,7.9,130,156,2,8.15,8.71,7.59,2,0,0,18
1121,123,1,2009,0,40,0.0,0.02,0.0,0.0,0.02,36,17,8.2,21,54,0,7.72,7.97,7.48,2,0,0,13
1122,754,1,2012,2,15,0.0,0.02,0.0,0.0,0.02,42,8,6.4,134,64,3,6.77,5.84,7.71,2,0,0,4
1123,306,1,2008,8,80,0.0,0.02,0.0,0.0,0.02,36,19,6.9,171,196,3,7.01,6.54,7.47,2,0,0,15
1124,847,1,2009,11,88,0.0,0.02,0.0,0.0,0.02,31,24,6.7,42,399,3,7.24,7.46,7.02,2,0,0,20
1125,585,1,2014,8,27,0.0,0.02,0.0,0.0,0.02,41,11,7.8,186,278,1,7.42,7.04,7.8,2,0,0,7
1126,778,1,2007,6,10,0.0,0.02,0.0,0.0,0.02,42,18,8.1,124,114,3,7.86,8.19,7.54,2,0,0,14
1127,260,1,2012,6,17,0.0,0.02,0.0,0.0,0.02,25,8,5.4,46,70,0,7.13,7.92,6.35,2,0,0,4
1128,406,1,2008,8,27,0.0,0.02,0.0,0.0,0.02,52,58,9.2,3717,402,2,8.89,9.36,8.43,2,0,1,54
1129,307,1,2009,6,17,0.0,0.02,0.0,0.0,0.02,30,16,6.7,86,28,0,6.91,7.18,6.63,2,0,0,12
1130,214,1,2011,7,90,0.02,0.0,0.0,0.0,0.02,44,26,7.3,399,379,1,8.45,9.1,7.81,2,0,0,22
1131,366,1,2005,1,10,0.0,0.02,0.0,0.0,0.02,48,41,8.3,375,286,2,7.94,7.98,7.89,2,0,1,37
1132,574,1,2007,11,17,0.0,0.02,0.0,0.0,0.02,44,27,8.1,220,386,3,8.34,9.1,7.58,2,0,0,23
1133,266,1,2008,10,27,0.0,0.02,0.0,0.0,0.02,40,15,6.8,36,101,0,7.19,6.72,7.66,2,0,0,11
1134,610,1,2005,8,3,0.0,0.02,0.0,0.0,0.02,44,62,7.6,281,289,2,7.69,7.95,7.44,2,0,0,58
1135,468,1,2001,8,81,0.0,0.02,0.0,0.0,0.02,52,32,9.1,1016,298,2,8.47,8.72,8.21,2,0,1,28
1136,867,3,2016,8,57,0.02,0.0,0.0,0.0,0.02,18,19,4.7,34,225,1,7.23,8.5,5.96,2,0,0,15
1137,573,1,2009,11,76,0.0,0.01,0.0,0.0,0.02,32,39,7.3,73,416,3,6.95,6.74,7.16,2,0,0,35
1138,602,1,2016,10,42,0.0,0.02,0.0,0.0,0.02,32,9,3.7,137,201,0,6.65,5.57,7.73,2,0,0,5
1139,780,2,2014,7,57,0.0,0.0,0.02,0.0,0.02,28,20,7.3,23,254,3,7.31,7.83,6.78,2,0,0,16
1140,728,1,2008,0,3,0.0,0.02,0.0,0.0,0.02,15,11,7.8,57,381,3,7.1,7.58,6.63,2,0,0,7
1141,154,3,2016,0,59,0.02,0.0,0.0,0.0,0.02,42,9,8.5,15,259,2,8.47,9.23,7.7,2,0,0,5
1142,405,1,2014,0,76,0.0,0.02,0.0,0.0,0.02,36,17,5.4,52,258,3,6.83,6.29,7.36,2,0,0,13
1143,83,1,2006,9,88,0.02,0.0,0.0,0.0,0.02,28,16,4.6,17,398,3,7.01,6.94,7.08,2,0,0,12
1144,350,1,2007,7,27,0.0,0.02,0.0,0.0,0.02,33,40,6.3,374,138,2,7.27,7.27,7.28,2,0,0,36
1145,776,0,2014,0,55,0.01,0.01,0.0,0.0,0.02,0,10,2.4,22,34,1,6.27,7.74,4.81,2,0,0,6
1146,57,2,2013,7,57,0.0,0.0,0.02,0.0,0.02,32,22,7.9,25,16,3,8.18,8.97,7.38,2,0,0,18
1147,640,1,2012,6,55,0.0,0.02,0.0,0.0,0.02,35,9,6.0,83,55,3,6.62,5.9,7.34,2,0,0,5
1148,490,1,2009,0,26,0.0,0.02,0.0,0.0,0.02,37,14,8.3,78,188,1,8.0,8.68,7.33,2,0,0,10
1149,852,2,2011,0,88,0.02,0.0,0.0,0.0,0.02,30,21,6.8,29,389,2,7.92,8.79,7.05,2,0,0,17
1150,237,1,2009,11,62,0.02,0.0,0.0,0.0,0.02,34,27,7.1,38,1,3,7.48,7.54,7.41,2,0,0,23
1151,334,1,2007,3,9,0.02,0.0,0.0,0.0,0.02,42,15,7.2,63,29,3,7.69,7.68,7.69,2,0,0,11
1152,152,2,2010,0,80,0.01,0.0,0.0,0.0,0.02,45,73,7.9,319,407,2,8.49,8.8,8.17,2,0,0,69
1153,582,1,2014,7,62,0.0,0.02,0.0,0.0,0.02,52,71,8.3,2191,261,2,8.65,8.56,8.74,2,0,1,67
1154,371,1,2010,8,3,0.02,0.0,0.0,0.0,0.02,26,17,7.1,72,43,3,6.86,7.05,6.68,2,0,0,13
1155,234,1,2009,11,62,0.01,0.0,0.0,0.0,0.02,30,28,5.7,49,255,3,6.86,6.43,7.29,2,0,0,24
1156,193,1,2014,7,29,0.0,0.02,0.0,0.0,0.02,50,59,8.7,2089,206,2,8.72,8.95,8.49,2,0,1,55
1157,889,1,2004,8,10,0.0,0.01,0.0,0.0,0.02,56,48,8.9,537,123,2,8.83,9.39,8.26,2,0,1,44
1158,583,1,2008,7,41,0.0,0.01,0.0,0.0,0.02,39,30,7.6,61,139,3,7.37,7.27,7.46,2,0,0,26
1159,374,1,2006,0,26,0.0,0.01,0.0,0.0,0.02,38,21,7.3,206,33,2,6.8,6.63,6.97,2,0,0,17
1160,181,1,2010,11,40,0.0,0.01,0.0,0.0,0.02,19,36,5.4,105,14,3,6.32,6.37,6.26,2,0,0,32
1161,424,1,2008,0,88,0.0,0.01,0.0,0.0,0.02,15,22,6.0,38,392,3,6.34,6.88,5.8,2,0,0,18
1162,310,1,2007,8,50,0.0,0.01,0.0,0.0,0.02,50,36,7.8,567,123,2,8.2,7.77,8.64,2,0,1,32
1163,450,1,2009,9,62,0.01,0.0,0.0,0.0,0.02,35,31,7.3,129,0,3,7.26,7.08,7.45,2,0,0,27
1164,401,1,2006,0,3,0.0,0.01,0.0,0.0,0.02,49,20,8.2,64,378,1,7.86,8.08,7.64,2,0,1,16
1165,734,1,2006,9,88,0.0,0.01,0.0,0.0,0.02,19,25,4.0,35,215,1,7.36,8.22,6.49,2,0,0,21
1166,6,1,2008,1,19,0.0,0.01,0.0,0.0,0.02,38,33,8.5,25,31,3,7.03,6.77,7.3,2,0,0,29
1167,711,1,2005,8,44,0.0,0.01,0.0,0.0,0.02,39,13,8.0,142,294,2,7.41,7.59,7.23,2,0,0,9
1168,242,1,2007,8,3,0.01,0.0,0.0,0.0,0.02,47,55,8.3,231,342,3,7.79,7.67,7.9,2,0,1,51
1169,611,1,2016,0,50,0.0,0.01,0.0,0.0,0.02,29,14,4.3,539,298,2,7.8,8.55,7.04,2,0,0,10
1170,138,1,2013,4,29,0.0,0.01,0.0,0.0,0.01,25,24,7.7,169,74,3,7.89,8.92,6.85,2,0,0,20
1171,893,1,2016,6,55,0.0,0.01,0.0,0.0,0.01,35,4,6.2,14,231,0,7.42,7.83,7.02,2,0,0,0
1172,626,3,2016,0,57,0.0,0.01,0.01,0.0,0.01,35,35,5.8,29,61,2,7.79,8.48,7.09,2,0,0,31
1173,513,1,2016,10,81,0.0,0.01,0.0,0.0,0.01,53,6,6.3,52,409,0,6.9,5.14,8.65,2,0,1,2
1174,758,3,2016,8,70,0.0,0.01,0.0,0.0,0.01,29,13,6.2,13,334,1,7.72,8.55,6.88,2,0,0,9
1175,803,1,2009,7,76,0.0,0.01,0.0,0.0,0.01,29,23,8.3,240,344,2,7.54,8.02,7.07,2,0,0,19
1176,823,1,2016,7,29,0.0,0.01,0.0,0.0,0.01,19,34,6.8,149,338,2,6.55,6.83,6.27,2,0,0,30
1177,365,1,2002,11,50,0.0,0.01,0.0,0.0,0.01,35,30,8.0,39,297,3,8.5,9.39,7.61,2,0,0,26
1178,684,1,2016,1,13,0.0,0.01,0.0,0.0,0.01,28,18,7.3,72,142,3,7.33,7.79,6.87,2,0,0,14
1179,58,1,2009,11,27,0.0,0.01,0.0,0.0,0.01,38,37,7.0,112,108,3,7.38,7.36,7.4,2,0,0,33
1180,615,1,2007,9,27,0.0,0.01,0.0,0.0,0.01,35,13,6.9,24,202,0,7.38,7.78,6.98,2,0,0,9
1181,463,1,2006,7,3,0.01,0.0,0.0,0.0,0.01,45,22,8.0,52,289,3,7.52,7.63,7.42,2,0,0,18
1182,841,1,2007,8,93,0.01,0.0,0.0,0.0,0.01,34,30,7.6,124,318,2,7.35,7.71,6.98,2,0,0,26
1183,784,1,2009,8,93,0.0,0.01,0.0,0.0,0.01,43,26,8.0,136,347,2,7.82,8.22,7.43,2,0,0,22
1184,297,1,2008,6,28,0.0,0.01,0.0,0.0,0.01,42,16,7.7,127,55,3,8.01,8.32,7.71,2,0,0,12
1185,69,1,2007,11,26,0.0,0.01,0.0,0.0,0.01,39,20,7.3,46,117,3,7.41,7.43,7.38,2,0,0,16
1186,755,3,2016,0,59,0.01,0.0,0.0,0.0,0.01,5,9,2.3,7,291,1,6.12,7.03,5.21,2,0,0,5
1187,684,3,2016,1,13,0.01,0.0,0.0,0.0,0.01,33,27,6.8,64,142,3,7.59,8.25,6.94,2,0,0,23
1188,217,3,2016,7,40,0.01,0.0,0.0,0.0,0.01,24,9,7.9,14,195,3,7.3,8.0,6.6,2,0,0,5
1189,117,3,2016,0,78,0.01,0.0,0.0,0.0,0.01,14,28,5.5,39,346,2,6.96,8.19,5.73,2,0,0,24
1190,17,1,2008,1,10,0.0,0.01,0.0,0.0,0.01,18,19,5.7,148,114,2,6.02,5.66,6.38,2,0,0,15
1191,127,1,2007,8,17,0.0,0.01,0.0,0.0,0.01,26,25,7.5,218,227,2,7.04,7.38,6.71,2,0,0,21
1192,870,1,2012,0,3,0.01,0.0,0.0,0.0,0.01,41,13,7.9,121,175,3,8.39,8.98,7.8,2,0,0,9
1193,872,1,2009,0,58,0.0,0.01,0.0,0.0,0.01,43,50,8.2,488,144,1,8.61,9.34,7.87,2,0,0,46
1194,481,1,2014,0,42,0.0,0.01,0.0,0.0,0.01,43,20,7.6,412,199,2,7.98,8.16,7.79,2,0,0,16
